date,date,date,date,date,date,OT,OT,OT
11.115212,13.702165,46.461235,3893.140078,-0.891064,51.810649,8.056367,3.001209,-37.999999
11.145848,13.741786,46.37448,3889.057091,-0.901552,51.716082,8.138186,3.031689,-37.999999
11.176519,13.781323,46.286868,3884.932714,-0.910816,51.620353,8.221635,3.062775,-37.999999
11.207221,13.820767,46.198514,3880.765824,-0.918831,51.52343,8.306597,3.094426,-37.999999
11.23795,13.860118,46.10955,3876.555361,-0.925568,51.425296,8.392952,3.126596,-37.999999
11.268716,13.899379,46.020096,3872.300309,-0.93101,51.325933,8.480569,3.159235,-37.999999
11.299518,13.938545,45.930277,3867.999727,-0.935132,51.225314,8.56931,3.192293,-37.999999
11.330351,13.977616,45.840228,3863.652743,-0.937919,51.123422,8.65903,3.225716,-37.999999
11.361217,14.016597,45.750082,3859.258553,-0.939355,51.020242,8.749574,3.259446,-37.999999
11.392115,14.055483,45.659967,3854.816449,-0.939417,50.915757,8.840782,3.293424,-37.999999
11.423054,14.094265,45.570008,3850.325783,-0.938096,50.80996,8.932486,3.327586,-37.999999
11.454021,14.132953,45.480343,3845.786011,-0.935393,50.702833,9.024509,3.361867,-37.999999
11.485024,14.171535,45.391112,3841.196684,-0.931296,50.59438,9.116669,3.396199,-37.999999
