date,date,date,date,date,date,OT,OT,OT
16.633344,15.12444,39.773848,2840.606203,-0.653144,63.23093,10.178241,3.791663,0.0
16.649616,15.158114,39.729774,2835.347103,-0.592648,63.244039,10.203644,3.801126,0.0
16.66586,15.191743,39.690084,2830.061391,-0.531546,63.257139,10.222546,3.808167,0.0
16.682058,15.225316,39.654982,2824.751613,-0.470018,63.27023,10.234628,3.812668,0.0
16.698219,15.258825,39.624255,2819.422435,-0.408292,63.283321,10.2402,3.814744,0.0
16.714336,15.29228,39.597909,2814.07725,-0.346544,63.296395,10.239288,3.814404,0.0
16.730423,15.325681,39.575907,2808.719496,-0.284963,63.309458,10.231949,3.81167,0.0
16.746469,15.359021,39.55822,2803.352592,-0.223734,63.322513,10.218272,3.806575,0.0
16.762484,15.392304,39.544802,2797.979969,-0.16303,63.335559,10.198374,3.799163,0.0
16.778459,15.425534,39.535596,2792.60501,-0.103042,63.348596,10.1724,3.789486,0.0
16.794389,15.458709,39.530524,2787.231075,-0.043941,63.361617,10.140521,3.777611,0.0
16.810285,15.491825,39.529507,2781.861465,0.014101,63.374632,10.102937,3.76361,0.0
16.826144,15.524884,39.532453,2776.499404,0.070915,63.387642,10.059866,3.747565,0.0
16.841966,15.557883,39.539257,2771.148035,0.126341,63.400638,10.011551,3.729566,0.0
16.857754,15.590824,39.549803,2765.810412,0.180223,63.413624,9.958251,3.70971,0.0
16.873501,15.62371,39.563966,2760.489485,0.232421,63.426603,9.900242,3.688101,0.0
16.889208,15.656543,39.58161,2755.188082,0.282793,63.439571,9.837817,3.664846,0.0
16.904875,15.689319,39.602594,2749.908912,0.331197,63.452533,9.771276,3.640057,0.0
16.920512,15.722034,39.626765,2744.654555,0.377514,63.465479,9.700932,3.613852,0.0
16.936106,15.754695,39.653968,2739.427446,0.421637,63.478418,9.627104,3.58635,0.0
16.951671,15.787301,39.684042,2734.229885,0.46346,63.491355,9.550116,3.55767,0.0
16.967193,15.819845,39.716824,2729.064025,0.502868,63.504274,9.470294,3.527934,0.0
16.982687,15.852344,39.752135,2723.932104,0.539774,63.517194,9.38795,3.497259,0.0
16.998134,15.884776,39.789899,2718.837581,0.573982,63.530104,9.303341,3.465739,0.0
17.013545,15.917155,39.829806,2713.780482,0.605535,63.543005,9.21691,3.433541,0.0
17.028928,15.949488,39.871662,2708.762324,0.634392,63.555898,9.128972,3.400782,0.0
17.044268,15.98176,39.915285,2703.784459,0.660501,63.568789,9.039837,3.367577,0.0
17.059579,16.013984,39.960476,2698.848112,0.683811,63.581665,8.949807,3.334039,0.0
17.074848,16.046149,40.007051,2693.954343,0.7043,63.594537,8.859173,3.300275,0.0
17.090085,16.078264,40.054813,2689.104079,0.721937,63.607409,8.768217,3.266392,0.0
17.10529,16.110328,40.103563,2684.298099,0.736712,63.620276,8.67721,3.232489,0.0
17.120464,16.142344,40.153111,2679.537053,0.74862,63.633133,8.586411,3.198664,0.0
17.1356,16.174309,40.203271,2674.821445,0.757663,63.645986,8.496068,3.165009,0.0
17.150701,16.206221,40.253851,2670.151655,0.763847,63.658835,8.406416,3.131611,0.0
17.165771,16.238082,40.304656,2665.527952,0.767187,63.671679,8.317676,3.098553,0.0
17.180808,16.269895,40.355499,2660.950477,0.767706,63.684522,8.230059,3.065914,0.0
17.195816,16.30166,40.406204,2656.41925,0.765434,63.697363,8.143761,3.033765,0.0
17.210787,16.333384,40.45658,2651.934197,0.760405,63.710197,8.058965,3.002177,0.0
17.225725,16.365054,40.506459,2647.495149,0.752667,63.723029,7.975844,2.971212,0.0
17.240635,16.396673,40.555668,2643.101811,0.742255,63.735855,7.894557,2.94093,0.0
17.255516,16.428255,40.604022,2638.75381,0.729222,63.748689,7.815252,2.911387,0.0
17.270354,16.459782,40.65137,2634.450706,0.713636,63.761513,7.738064,2.882633,0.0
17.285174,16.491274,40.697529,2630.192269,0.69552,63.774338,7.663137,2.85472,0.0
17.299956,16.522709,40.742292,2625.979604,0.674857,63.787163,7.590688,2.827731,0.0
17.31471,16.554108,40.785554,2621.809881,0.651836,63.799987,7.52071,2.801662,0.0
17.32943,16.585454,40.827178,2617.682319,0.626525,63.812812,7.453298,2.77655,0.0
17.344129,16.616762,40.86702,2613.59608,0.598999,63.825637,7.388535,2.752424,0.0
17.358788,16.648034,40.904944,2609.550272,0.569335,63.838461,7.326498,2.729313,0.0
17.373423,16.679256,40.94082,2605.543931,0.537624,63.851286,7.267255,2.707244,0.0
17.388033,16.710437,40.974533,2601.576047,0.503939,63.864117,7.210865,2.686237,0.0
17.402611,16.741582,41.005961,2597.64557,0.468372,63.876945,7.157384,2.666314,0.0
17.417157,16.77268,41.034993,2593.75139,0.431004,63.88977,7.106859,2.647492,0.0
17.431677,16.803739,41.061523,2589.892348,0.391926,63.9026,7.059332,2.629787,0.0
17.44617,16.834762,41.085452,2586.067257,0.351238,63.915434,7.014839,2.613212,0.0
17.460636,16.865741,41.106692,2582.274884,0.309023,63.928268,6.973412,2.597779,0.0
17.475071,16.89668,41.125153,2578.513951,0.265376,63.941106,6.935078,2.583499,0.0
17.489477,16.927585,41.140753,2574.783159,0.2204,63.953946,6.899861,2.57038,0.0
17.503861,16.958442,41.153419,2571.081169,0.174181,63.966783,6.86778,2.558429,0.0
17.518217,16.989271,41.163092,2567.406596,0.126816,63.979629,6.83885,2.547652,0.0
17.53254,17.020062,41.169704,2563.758038,0.078407,63.99248,6.813085,2.538053,0.0
17.546844,17.050809,41.173197,2560.134077,0.029062,64.005325,6.790495,2.529638,0.0
17.561121,17.08152,41.17353,2556.533232,-0.021141,64.018178,6.771087,2.522408,0.0
